Wall time,Step,Value
1777355717.872106,1483200,8.270892067230307e-06
1777355740.2181172,1486800,9.732978469401132e-06
1777355762.7230515,1490400,9.614817827241495e-06
1777355785.1253316,1494000,8.40030043036677e-06
1777355807.5970829,1497600,8.961235835158732e-06
1777355830.0498421,1501200,1.052504467224935e-05
1777355852.7503748,1504800,9.406186109117698e-06
1777355875.1521187,1508400,9.719796253193635e-06
1777355897.9045184,1512000,9.586561645846814e-06
1777355920.6037343,1515600,7.5363691394159105e-06
1777355943.0249448,1519200,9.03395084606018e-06
1777355965.4809165,1522800,1.058100133377593e-05
1777355988.1998937,1526400,1.0129100701306015e-05
1777356010.7453675,1530000,1.0393722732260358e-05
1777356033.5342057,1533600,8.446102583548054e-06
1777356055.8964677,1537200,1.0269463018630631e-05
1777356078.7407458,1540800,9.38272296480136e-06
1777356101.1302166,1544400,8.919791071093641e-06
1777356123.6550496,1548000,9.665377547207754e-06
1777356146.2477136,1551600,9.158434295386542e-06
1777356168.5644135,1555200,9.517955732007977e-06
1777356190.9304128,1558800,9.562937520968262e-06
1777356213.6015618,1562400,1.078054447134491e-05
1777356236.3616579,1566000,1.084470932255499e-05
1777356258.916918,1569600,9.139838766714092e-06
1777356281.7175674,1573200,1.0971328265441116e-05
1777356304.405768,1576800,9.140841939370148e-06
1777356327.0082326,1580400,9.094702363654505e-06
1777356349.711298,1584000,8.867681572155561e-06
1777356372.151558,1587600,1.0796304195537232e-05
1777356394.5287004,1591200,9.840426173468586e-06
1777356417.0288632,1594800,9.869255336525384e-06
1777356439.6666167,1598400,9.600101293472107e-06
1777356462.1605055,1602000,1.0130936061614193e-05
1777356484.8765247,1605600,1.059452370100189e-05
1777356507.175873,1609200,1.079607773135649e-05
1777356529.6852322,1612800,1.0017314707511105e-05
1777356551.8340528,1616400,9.485625923844054e-06
1777356574.0587292,1620000,8.578027518524323e-06
1777356596.622783,1623600,1.0195630238740705e-05
1777356619.11936,1627200,8.712880116945598e-06
1777356641.5526998,1630800,9.523006156086922e-06
1777356663.9388871,1634400,1.0380597814219072e-05
1777356686.1935363,1638000,8.376543519261759e-06
1777356708.7004862,1641600,8.415947377216071e-06
